temperatura_lst,vegetacao_ndvi,latitude,longitude
33.87360965000005,0.12304151058197021,-12.980341445177645,-38.454586609182215
34.49910731,0.08055030554533005,-12.980341445177645,-38.452700147085565
35.31772310000002,0.04442446306347847,-12.980071950592409,-38.46967830595542
35.41855469000001,0.05382371321320534,-12.980071950592409,-38.468869822199714
38.04701207000005,0.10021977126598358,-12.980071950592409,-38.46617487634735
39.44327324000005,0.08906827121973038,-12.980071950592409,-38.46455790883594
34.19319452000002,0.10434815287590027,-12.980071950592409,-38.46132397381311
37.180544000000054,0.09281675517559052,-12.980071950592409,-38.45809003879028
34.97933912000002,0.11823751777410507,-12.980071950592409,-38.45539509293792
33.077210990000026,0.28506696224212646,-12.980071950592409,-38.454317114596975
31.993698650000056,0.13573919236660004,-12.980071950592409,-38.4537781254265
32.46025838000003,0.11571884155273438,-12.980071950592409,-38.45323913625604
34.63241009000001,0.09252738952636719,-12.980071950592409,-38.452700147085565
36.77892665000002,0.06594453006982803,-12.980071950592409,-38.45162216874462
36.80285279000003,0.031089572235941887,-12.979802456007173,-38.46913931678495
35.67148817000003,0.07001716643571854,-12.979802456007173,-38.468869822199714
36.84557804000002,0.08476821333169937,-12.979802456007173,-38.466713865517825
38.600731310000015,0.19016188383102417,-12.979802456007173,-38.465096898006415
35.46640696999998,0.1870747059583664,-12.979802456007173,-38.46267144673929
33.97273223000002,0.19246956706047058,-12.979802456007173,-38.46186296298358
36.71227526000001,0.12872008979320526,-12.979802456007173,-38.460515490057404
37.86756602000003,0.1568770706653595,-12.979802456007173,-38.45997650088693
36.618279710000024,0.1179005429148674,-12.979802456007173,-38.45755104961981
35.38950152000001,0.05322561413049698,-12.979802456007173,-38.45701206044934
36.259387609999976,0.08406422287225723,-12.979802456007173,-38.4567425658641
33.04815782000003,0.268461138010025,-12.979802456007173,-38.45485610376745
32.978088410000055,0.08378183841705322,-12.979802456007173,-38.45323913625604
33.59162300000003,0.38592055439949036,-12.979802456007173,-38.44973570664797
37.0267331,0.08593349158763885,-12.979532961421937,-38.46913931678495
35.96031086000005,0.2443411946296692,-12.979532961421937,-38.4672528546883
36.963499730000024,0.06828103959560394,-12.979532961421937,-38.46590538176212
38.58022319000003,0.15380127727985382,-12.979532961421937,-38.46455790883594
38.76137825000001,0.0426807664334774,-12.979532961421937,-38.46401891966547
34.347005420000016,0.1696319878101349,-12.979532961421937,-38.46159346839835
36.82848794000006,0.3637569546699524,-12.979532961421937,-38.458629027960754
36.74474644999998,0.11536117643117905,-12.979532961421937,-38.45782054420504
35.92442165,0.09442611783742905,-12.979532961421937,-38.45593408210839
33.145571389999986,0.2739584147930145,-12.979532961421937,-38.45512559835269
31.13064860000003,0.01997862383723259,-12.979532961421937,-38.45350863084127
35.98423700000001,0.1185360997915268,-12.979532961421937,-38.45081368498891
35.548439450000046,0.04866679012775421,-12.979263466836702,-38.471295273466836
37.46765768,0.17103278636932373,-12.979263466836702,-38.46967830595542
35.11264190000003,0.2551221549510956,-12.979263466836702,-38.46806133844401
35.03915447000003,0.22420160472393036,-12.979263466836702,-38.46779184385877
39.14932352000005,0.06292776763439178,-12.979263466836702,-38.46536639259165
38.79214043000002,0.08461277931928635,-12.979263466836702,-38.465096898006415
38.626366459999986,0.010155837051570415,-12.979263466836702,-38.46401891966547
38.622948440000016,0.012785939499735832,-12.979263466836702,-38.46374942508023
37.60096046000001,0.12360502779483795,-12.979263466836702,-38.462940941324526
36.70714823000003,0.15435472130775452,-12.979263466836702,-38.46267144673929
35.72788550000001,0.2222786694765091,-12.979263466836702,-38.46240195215405
35.28183389000003,0.3211052715778351,-12.979263466836702,-38.46213245756882
37.02160607000002,0.31250470876693726,-12.979263466836702,-38.45889852254599
36.93615556999998,0.3000246286392212,-12.979263466836702,-38.458629027960754
34.259845910000024,0.07698587328195572,-12.979263466836702,-38.4529696416708
37.51380095000002,0.0729469284415245,-12.979263466836702,-38.45189166332985
34.87679852000002,0.07422919571399689,-12.979263466836702,-38.450544190403676
32.183398760000046,0.3446345329284668,-12.979263466836702,-38.44973570664797
31.894576070000028,0.42005544900894165,-12.979263466836702,-38.44946621206273
